SystemName,SystemCode,SchoolLongName,SchoolCode,County,County Code,SB District,Grade Low,Grade High,Elementary School,Middle School,Junior High School,High School,Title 1,PrincipalName,Address,City,State,Zip Code,Zip Code Plus 4,Phone,Fax,Email,Web Address,NCES ID Number
Shelby County,059,Vincent Middle High School,0160,Shelby,059,03,06,12,Y,Y,Y,Y,Not Title 1,Michele Edwards,42505 Highway 25,Vincent,AL,35178,35178-6159,(205) 682-7300,(205) 682-7305,none listed,www.shelbyed.k12.al.us/schools/vmhs/index.htm,01187
Shelby County,059,Vincent Elementary School,0170,Shelby,059,03,PK,05,Y,N,N,N,School-wide,Tonya Borden-Hudson,40800 Highway 25,Vincent,AL,35178,35178-8311,(205) 682-7320,(205) 682-7325,none listed,www.shelbyed.k12.al.us/schools/ves/index.htm,01186
Shelby County,059,Wilsonville Elementary School,0180,Shelby,059,03,OK,05,Y,N,N,N,School-wide,Maria Tidmore,71 School St,Wilsonville,AL,35186,35186-9700,(205) 682-6640,(205) 682-6645,mtidmore@shelbyed.k12.al.us,www.shelbyed.k12.al.us/schools/wes/index.htm,01188
Shelby County,059,Chelsea Park Elementary School,0200,Shelby,059,03,OK,05,Y,N,N,N,Not Title 1,Jeanette Campisi-Snider,9000 Chelsea Park Trl,Chelsea,AL,35043,35043-2002,(205) 682-6700,(205) 682-6705,none listed,https://www.shelbyed.k12.al.us/schools/cpes/index.htm,01822
Shelby County,059,Shelby County College and Career Center,6010,Shelby,059,03,09,12,N,N,N,Y,Not Title 1,,701 Highway 70,Columbiana,AL,35051,35051-9505,(205) 682-6650,(205) 682-6655,none listed,www.shelbyed.k12.al.us/schools/sot/index.htm,01190
Sumter County,060,Kinterbish Junior High School,0020,Sumter,060,05,OK,08,Y,Y,N,N,School-wide,Cynthia Jemison,5586 Kinterbish 10,Cuba,AL,36907,36907-9593,(205) 392-4559,(205) 392-4749,hwalljr@sumter.k12.al.us,sumter.k12.al.us,01592
Sumter County,060,North Sumter Junior High School,0040,Sumter,060,05,OK,08,Y,Y,N,N,School-wide,Melissa Woods,PO Box 99,Panola,AL,35477,35477-0099,(205) 455-2422,(205) 455-2582,rertha1@sumter.k12.al.us,sumter.k12.al.us,01193
Sumter County,060,Livingston Junior High School,0060,Sumter,060,05,PK,08,Y,Y,N,N,School-wide,Tramene Maye,PO Box 370,Livingston,AL,35470,35470-0370,(205) 652-2125,(205) 652-2174,tmaye@sumter.k12.al.us,www.sumter.k12.al.us,01192
Sumter County,060,York West End Junior High School,0070,Sumter,060,05,OK,08,Y,Y,N,N,School-wide,Clifford Reynolds,PO Box 127,York,AL,36925,36925-0127,(205) 392-5901,(205) 392-4700,creynolds@sumter.k12.al.us,sumter.k12.al.us,01195
Sumter County,060,Sumter Central High School,0080,Sumter,060,05,09,12,N,N,N,Y,School-wide,Stoney Pritchett,13878 U S Highway 11,York,AL,36925,36925-0000,(205) 652-1501,(205) 652-1503,ehines@sumter.k12.al.us,www.sumter.k12.al.us,02201
Sumter County,060,Bell-Brown Career Technical Center,6000,Sumter,060,05,10,12,N,N,N,Y,Not Title 1,Clyvie Pritchett,PO Box 1380,Livingston,AL,35470,35470-1380,(205) 652-9469,(205) 652-9487,lpritchett@sumter.k12.al.us,sumter.k12.al.us,01194
Talladega County,061,AH Watwood Elementary School,0010,Talladega,061,03,OK,04,Y,N,N,N,School-wide,Scarlet Thomas,3002 Limbaugh Blvd,Childersburg,AL,35044,35044-2046,(256) 315-5460,(256) 315-5470,sthomas@tcboe.org,wes.tcboe.org,01209
Talladega County,061,BB Comer Memorial High School,0020,Talladega,061,03,07,12,N,Y,Y,Y,Not Title 1,Judson Warlick,801 Seminole Ave,Sylacauga,AL,35150,35150-1569,(256) 315-5400,(256) 315-5420,jawarlick@tcboe.org,bbchs.tcboe.org,01210
Talladega County,061,BB Comer Memorial Elementary School,0021,Talladega,061,03,OK,06,Y,N,N,N,School-wide,Melia Brashear,803 Seminole Ave,Sylacauga,AL,35150,35150-1569,(256) 315-5430,(256) 315-5445,mbrashear@tcboe.org,bbces.tcboe.org,00577
Talladega County,061,Charles R Drew Middle School,0030,Talladega,061,03,06,08,Y,Y,N,N,School-wide,Rhonda Lee,78975 Al Highway 77,Lincoln,AL,35096,35096-7194,(256) 315-5280,(256) 315-5290,rlee@tcboe.org,dms.tcboe.org,01211
Talladega County,061,Childersburg Elementary School,0040,Talladega,061,03,OK,04,Y,N,N,N,School-wide,Nicki Bryant,235 Pinecrest Dr,Childersburg,AL,35044,35044-1047,(256) 315-5525,(256) 315-5535,nbryant@tcboe.org,ces.tcboe.org,01212
Talladega County,061,Childersburg High School,0050,Talladega,061,03,09,12,N,N,N,Y,Not Title 1,Jesse Hooks,122 Faye S Perry Dr,Childersburg,AL,35044,35044-1703,(256) 315-5477,(256) 315-5495,jhooks@tcboe.org,chs.tcboe.org,01213
Talladega County,061,Childersburg Middle School,0051,Talladega,061,03,05,08,Y,Y,N,N,School-wide,Jena Jones,800 4th St SE,Childersburg,AL,35044,35044-1700,(256) 315-5505,(256) 315-5520,jjones@tcboe.org,cms.tcboe.org,01756
Talladega County,061,Talladega County Central High,0060,Talladega,061,03,07,12,N,Y,Y,Y,School-wide,Quentin Lee,5104 Howell Cove Rd,Talladega,AL,35160,35160-5342,(256) 315-5340,(256) 315-5350,qlee@tcboe.org,tcchs.tcboe.org,01215
Talladega County,061,Fayetteville High School,0080,Talladega,061,03,OK,12,Y,Y,Y,Y,School-wide,,170 W W Averitte Dr,Sylacauga,AL,35151,35151-5441,(256) 315-5550,(256) 315-5575,asmith@tcboe.org,fhs.tcboe.org,01216
Talladega County,061,Munford Elementary School,0115,Talladega,061,03,OK,05,Y,N,N,N,School-wide,Brooke Morgan,365 Cedars Rd,Munford,AL,36268,36268-7112,(256) 315-5250,(256) 315-5260,brookemorgan@tcboe.org,mes.tcboe.org,01443
Talladega County,061,Munford High School,0120,Talladega,061,03,09,12,N,N,N,Y,Not Title 1,Tim Young,300 Cedars Rd,Munford,AL,36268,36268-7105,(256) 315-5220,(256) 315-5240,timyoung@tcboe.org,mhs.tcboe.org,01220
Talladega County,061,Munford Middle School,0135,Talladega,061,03,06,08,Y,Y,N,N,School-wide,Angel Carter,360 Cedars Rd,Munford,AL,36268,36268-7105,(256) 315-5235,(256) 315-5245,acarter@tcboe.org,mms.tcboe.org,02086
Talladega County,061,Sycamore School,0160,Talladega,061,03,OK,04,Y,N,N,N,School-wide,Audrey Chatman,PO Box 128,Sycamore,AL,35149,35149-0128,(256) 315-5450,(256) 315-5455,achatman@tcboe.org,ses.tcboe.org,01599
Talladega County,061,Lincoln Elementary School,0165,Talladega,061,03,OK,05,Y,N,N,N,School-wide,Cynthia Watts,79001 Al Highway 77,Lincoln,AL,35096,35096-4073,(256) 315-5265,(256) 315-5275,cwatts@tcboe.org,les.tcboe.org,01805
Talladega County,061,Lincoln High School,0170,Talladega,061,03,09,12,N,N,N,Y,Not Title 1,Kenneth Keith,78989 AL Hwy 77,Lincoln ,AL,35096,35096-7194,(256) 315-5295,(256) 315-5315,andykeith@tcboe.org,lhs.tcboe.org,01214
Talladega County,061,Stemley Road Elementary School,0173,Talladega,061,03,OK,06,Y,N,N,N,School-wide,Michelle Head,2760 Stemley Bridge Rd,Talladega,AL,35160,35160-8611,(256) 315-5325,(256) 315-5335,mhead@tcboe.org,sres.tcboe.org,01806
Talladega County,061,Talladega County Genesis School,0175,Talladega,061,03,03,12,Y,Y,Y,Y,Not Title 1,Joann Swain,22445 Al Highway 21,Alpine,AL,35014,35014-0000,(256) 315-5580,(256) 315-5585,jswain@tcboe.org,genesis.tcboe.org,01206
Talladega County,061,Winterboro High School,0180,Talladega,061,03,05,12,Y,Y,Y,Y,School-wide,Emily Harris,22601 Al Highway 21,Alpine,AL,35014,35014-5049,(256) 315-5370,(256) 315-5380,eharris@tcboe.org,whs.tcboe.org,01226
Tallapoosa County,062,Dadeville Elementary School,0015,Tallapoosa,062,02,OK,05,Y,N,N,N,School-wide,Chadwick McKelvey,670 E Columbus St,Dadeville,AL,36853,36853-1516,(256) 825-6811,(256) 825-4068,desmail@tallapoosak12.org,www.tallapoosak12.org,01228
Tallapoosa County,062,Dadeville High School,0020,Tallapoosa,062,02,09,12,N,N,N,Y,School-wide,Chris Hand,227 Weldon St,Dadeville,AL,36853,36853-1534,(256) 825-7848,(256) 825-0697,dhsmail@tallapoosak12.org,www.tallapoosak12.org,01229
Tallapoosa County,062,Councill Middle School,0025,Tallapoosa,062,02,06,08,Y,Y,N,N,School-wide,Pam Langford,254 Leach St,Dadeville,AL,36853,36853-1913,(256) 825-2846,(256) 825-7473,plangford@tallapoosak12.org,@tallapoosak12.org,01857
Tallapoosa County,062,Edward Bell Career Technical Center,0045,Tallapoosa,062,02,09,12,N,N,N,Y,Not Title 1,Gerry Moses,251 MLK Street  P.O. Box 490,Camp Hill,AL,36850,36850-0000,(256) 896-0160,(256) 896-0170,gmoses@tallapoosak12.org,www.tallapoosak12.org,02364
Tallapoosa County,062,Horseshoe Bend High School,0065,Tallapoosa,062,02,OK,12,Y,Y,Y,Y,School-wide,James Aulner,10684 Highway 22 E,New Site,AL,36256,36256-3216,(256) 329-9110,(256) 329-9119,jaulner@tallapoosak12.org,https://asoft8200.accrisoft.com/tallapoosa/hb/,00038
Tallapoosa County,062,Reeltown High School,0080,Macon,044,02,OK,12,Y,Y,Y,Y,School-wide,Thomas Cochran,4085 Al Highway 120,Notasulga,AL,36866,36866-3956,(334) 257-1670,(334) 257-1673,RHS@tallapoosak12.org,www.tallapoosak12.org,01234
Tuscaloosa County,063,Taylorville Primary School,0005,Tuscaloosa,063,07,OK,02,Y,N,N,N,School-wide,Keri Criss,350 Bobby Miller Pkwy,Tuscaloosa,AL,35405,35405-6304,(205) 342-2939,(205) 247-4193,kcriss@tcss.net,https://www.tcss.net,01445
Tuscaloosa County,063,Holt Elementary School,0010,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Debbie Crawford,1001 Crescent Ridge Road,Tuscaloosa,AL,35404,35404-3816,(205) 342-2650,(205) 247-4176,dcrawford@tcss.net,https://www.tcss.net,01272
Tuscaloosa County,063,Brookwood Elementary School,0020,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Michael Keeton,16049 Highway 216,Brookwood,AL,35444,35444-3715,(205) 342-2668,(205) 342-2845,swells@tcss.net,https://www.brookwoodelementary.net,01273
Tuscaloosa County,063,Brookwood Middle School,0025,Tuscaloosa,063,07,06,08,Y,Y,N,N,Not Title 1,Daniel Bray,17021 Brookwood Pkwy,Vance,AL,35490,35490-1700,(205) 342-2748,(205) 553-9910,dbray@tcss.net,https://brookwoodmiddle.tcss.net,01540
Tuscaloosa County,063,Brookwood High School,0030,Tuscaloosa,063,07,09,12,N,N,N,Y,Not Title 1,Mark Franks,12250 George Richmond Parkway,Brookwood,AL,35444,35444-3714,(205) 342-2777,(205) 247-4162,mfranks@tcss.net,https://www.tcss.net,01274
Tuscaloosa County,063,Buhl Elementary School,0040,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Vanessa Clay,11968 Buhl School Rd,Buhl,AL,35446,35446-9570,(205) 342-2640,(205) 247-4165,vclay@tcss.net,https://www.tcss.net,01275
Tuscaloosa County,063,Big Sandy Elementary,0045,Tuscaloosa,063,07,OK,05,Y,N,N,N,Not Title 1,Glynis Rhodes,11950 Upper Hull Road,Moundville,AL,35474,35474-0000,(205) 342-2840,(205) 247-4199,grhodes@tcss.net,bigsandyelementary.tcss.net,02350
Tuscaloosa County,063,Cottondale Elementary School,0050,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Cindy Montgomery,2301 Cottondale Ln,Cottondale,AL,35453,35453-3313,(205) 342-2642,(205) 247-4168,cottondale@tcss.net,https://www.tcss.net,01276
Tuscaloosa County,063,Crestmont Elementary School,0060,Tuscaloosa,063,07,PK,05,Y,N,N,N,School-wide,Pamela Liebenberg,2400 34th Ave,Northport,AL,35476,35476-3728,(205) 342-2695,(205) 247-4171,kmay@tcss.net,https://www.tcss.net,01277
Tuscaloosa County,063,Maxwell Elementary School,0070,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Connie Cooley,11370 Monticello Dr,Duncanville,AL,35456,35456-2201,(205) 342-2656,(205) 366-8625,cdcooley@tcss.net,https://www.tcss.net,01284
Tuscaloosa County,063,Echols Middle School,0075,Tuscaloosa,063,07,06,08,Y,Y,N,N,Not Title 1,Jason Stapp,2701 Echols Ave,Northport,AL,35476,35476-3852,(205) 342-2884,(205) 339-1064,nterry@tcss.net,https://www.tcss.net,01462
Tuscaloosa County,063,Englewood Elementary School,0080,Tuscaloosa,063,07,03,05,Y,N,N,N,School-wide,Darrell Williams,10300 Old Greensboro Rd,Tuscaloosa,AL,35405,35405-9462,(205) 342-2644,(205) 247-4173,jbassett@tcss.net,https://www.tcss.net,01278
Tuscaloosa County,063,Flatwoods Elementary School,0085,Tuscaloosa,063,07,PK,05,Y,N,N,N,School-wide,Mary Sutton,3800 66th Ave,Northport,AL,35473,35473-2216,(205) 342-2648,(205) 333-5814,mjsutton@tcss.net,https://www.tcss.net,01279
Tuscaloosa County,063,Hillcrest High School,0100,Tuscaloosa,063,07,09,12,N,N,N,Y,Not Title 1,Jeff Hinton,300 Patriot Pkwy,Tuscaloosa,AL,35405,35405-8604,(205) 342-2800,(205) 247-4178,jhinton@tcss.net,https://hillcresthigh.tcss.net,00052
Tuscaloosa County,063,Hillcrest Middle School,0105,Tuscaloosa,063,07,06,08,Y,Y,N,N,Not Title 1,Ckiimba Hobbs,401 Hillcrest School Rd,Tuscaloosa,AL,35405,35405-8603,(205) 342-2820,(205) 752-2467,chobbs@tcss.net,https://www.tcss.net,01280
Tuscaloosa County,063,Davis-Emerson Middle School,0115,Tuscaloosa,063,07,06,08,Y,Y,N,N,School-wide,Marlon Murray,1500 Bulldog Blvd,Cottondale,AL,35453,35453-1681,(205) 342-2750,(205) 247-4169,kddavis@tcss.net,https://www.tcss.net,02088
Tuscaloosa County,063,Holt High School,0120,Tuscaloosa,063,07,09,12,N,N,N,Y,School-wide,Rachael McDaniel,3801 Alabama Ave NE,Tuscaloosa,AL,35404,35404-1498,(205) 342-2768,(205) 247-4179,nguy@tcss.net,https://www.tcss.net,01282
Tuscaloosa County,063,Huntington Place Elementary School,0125,Tuscaloosa,063,07,OK,05,Y,N,N,N,Not Title 1,Andrea Hamner,11601 Huntington Pl,Northport,AL,35475,35475-4648,(205) 342-2652,(205) 247-4180,dbenson@tcss.net,https://www.tcss.net,01633
Tuscaloosa County,063,Lake View Elementary School,0127,Jefferson,037,07,PK,05,Y,N,N,N,Not Title 1,Martha Roop,21610 Youngblood Pkwy,Mc Calla,AL,35111,35111-1078,(205) 342-2951,(205) 477-7696,mroop@tcss.net,https://www.tcss.net,01887
Tuscaloosa County,063,Matthews Elementary School,0130,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Robert Marshall (Tripp),1225 Rice Mine Rd,Northport,AL,35476,35476-5019,(205) 342-2654,(205) 391-2169,dscott@tcss.net,https://matthewselementary.tcss.net,01283
Tuscaloosa County,063,Myrtlewood Elementary School,0140,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Sheila Stromberg,14701 Gainsville Rd,Fosters,AL,35463,35463-9401,(205) 342-2658,(205) 247-4185,sstromberg@tcss.net,https://tcss.schoolwires.net,01285
Tuscaloosa County,063,Northport Elementary School,0155,Tuscaloosa,063,07,PK,02,Y,N,N,N,Not Title 1,Lucy Sellers,13695 Frankie Thomas Dr,Northport,AL,35475,35475-5951,(205) 342-2862,(205) 333-3955,lsellers@tcss.net,www.tcss.net,01880
Tuscaloosa County,063,Northside High School,0160,Tuscaloosa,063,07,09,12,N,N,N,Y,Not Title 1,Cynthia Long,19230 Northside Pkwy,Northport,AL,35475,35475-2132,(205) 342-2755,(205) 339-3437,clong@tcss.net,https://www.tcss.net,01287
Tuscaloosa County,063,Northside Middle School,0162,Tuscaloosa,063,07,06,08,Y,Y,N,N,Not Title 1,Robert Beasley,19130 Northside Pkwy,Northport,AL,35475,35475-2131,(205) 342-2740,(205) 247-4188,bbeasley@tcss.net,https://www.tcss.net,02087
Tuscaloosa County,063,Duncanville Middle School,0163,Tuscaloosa,063,07,06,08,Y,Y,N,N,Not Title 1,Kaye Ridgway,11205 Eagle Pkwy,Duncanville,AL,35456,35456-2558,(205) 342-2830,(205) 759-1998,kridgway@tcss.net,https://www.tcss.net,01882
Tuscaloosa County,063,Sprayberry Education Center,0165,Tuscaloosa,063,07,PK,12,Y,Y,Y,Y,Not Title 1,Gregory Guy,1324 Rice Mine Rd,Northport,AL,35476,35476-5011,(205) 342-2660,(205) 247-4192,nguy@tcss.net,https://www.tcss.net,01702
Tuscaloosa County,063,Sipsey Valley High School,0166,Tuscaloosa,063,07,09,12,N,N,N,Y,Not Title 1,Dennis Alvarez,15815 Romulus Rd,Buhl,AL,35446,35446-9315,(205) 342-2850,(jbr) ade-.org,dalvarez@tcss.net,https://www.tcss.net,02153
Tuscaloosa County,063,Sipsey Valley Middle School,0167,Tuscaloosa,063,07,06,08,Y,Y,N,N,Not Title 1,Billy Kelly,15815 Romulus Rd,Buhl,AL,35446,35446-9315,(205) 342-2870,(205) 342-2871,fkelly@tcss.net,https://www.tcss.net,02154
Tuscaloosa County,063,Collins-Riverside Middle School,0170,Tuscaloosa,063,07,06,08,Y,Y,N,N,Not Title 1,Oliver Williams,1400 3rd St,Northport,AL,35476,35476-5033,(205) 342-2680,(205) 752-8024,bwilliams@tcss.net,https://www.tcss.net,01289
Tuscaloosa County,063,Tuscaloosa County High School,0180,Tuscaloosa,063,07,09,12,N,N,N,Y,Not Title 1,Cynthia Simpson,12500 Wildcat Dr,Northport,AL,35475,35475-4461,(205) 342-2670,(205) 339-5086,rcaldwell@tcss.net,https://www.tcss.net,01291
Tuscaloosa County,063,Tuscaloosa County Juvenile Detention Center,0185,Tuscaloosa,063,07,07,12,N,Y,Y,Y,Not Title 1,,5941 12th Ave. East,Tuscaloosa,AL,35405,35405-0000,(205) 349-3131,(205) 349-3196,nonesupplied@noreply.com,https://www.tcss.net,00233
Tuscaloosa County,063,Vance Elementary School,0190,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Amy Vest,18202 Highway 11 N,Vance,AL,35490,35490-2402,(205) 342-2697,(205) 247-4195,ajvest@tcss.net,https://vanceelementary.tcss.net,01292
Tuscaloosa County,063,Faucett-Vestavia Elementary School,0200,Tuscaloosa,063,07,OK,05,Y,N,N,N,Not Title 1,Genea Monroe,1150 Vestavia Cir,Northport,AL,35473,35473-2698,(205) 342-2646,(205) 247-4174,gmonroe@tcss.net,https://www.tcss.net,01293
Tuscaloosa County,063,Walker Elementary School,0205,Tuscaloosa,063,07,OK,05,Y,N,N,N,School-wide,Antonio Cooper,13051 Northside Rd,Northport,AL,35475,35475-2106,(205) 342-2664,(205) 333-5491,acooper@tcss.net,https://www.tcss.net,01294
Tuscaloosa County,063,Westwood Elementary School,0210,Tuscaloosa,063,07,OK,05,Y,N,N,N,Not Title 1,Becky Brown,11629 Westwood School Rd,Coker,AL,35452,35452-3303,(205) 342-2666,(205) 247-4197,cmerrill@tcss.net,https://www.tcss.net,01295
Walker County,064,Carbon Hill Elementary-Junior High School,0010,Walker,064,07,PK,08,Y,Y,N,N,School-wide,Tanya Guin,283 Bulldog Blvd,Carbon Hill,AL,35549,35549-3734,(205) 924-4101,(205) 924-4199,carbonhille@wcslive.com,www.walkercountyschools.com/ches/,00131
Walker County,064,Carbon Hill High School,0020,Walker,064,07,09,12,N,N,N,Y,Not Title 1,Gypsy Stovall,217 Bulldog Blvd,Carbon Hill,AL,35549,35549-3734,(205) 924-8821,(205) 924-8877,stovallg@wcslive.com,www.walkercountyschools.com/chhs/,00135
Walker County,064,Bankhead Middle School,0030,Walker,064,07,05,08,Y,Y,N,N,School-wide,Amber Freeman,110 School Rd,Cordova,AL,35550,35550-1198,(205) 483-7245,(205) 483-7244,freemanam@wcslive.com,https://sites.google.com/a/wcslive.com/bankhead-middle-school/,01305
Walker County,064,Cordova Elementary School,0040,Walker,064,07,PK,04,Y,N,N,N,School-wide,Dianne Williams,35 North St,Cordova,AL,35550,35550-1297,(205) 483-7666,(205) 483-1026,cordovae@wcslive.com,www.walkercountyschools.com/ces,01307
Walker County,064,Cordova High School,0050,Walker,064,07,09,12,N,N,N,Y,Not Title 1,Kathy Vintson,183 School Rd,Cordova,AL,35550,35550-1116,(205) 483-7404,(205) 483-1934,vintsonk@wcslive.com,www.walkercountyschools.com/cordovahs/,01308
Walker County,064,Curry Elementary School,0060,Walker,064,07,PK,05,Y,N,N,N,School-wide,Roy Martin,85 Yellow Jacket Dr,Jasper,AL,35503,35503-5652,(205) 387-7845,(205) 387-7871,currye@wcslive.com,www.walkercountyschools.com/curryes/,01309
Walker County,064,Curry Middle School,0065,Walker,064,07,06,08,Y,Y,N,N,School-wide,Barry Wilson,115 Yellow Jacket Dr,Jasper,AL,35503,35503-5655,(205) 384-3441,(205) 384-1110,currym@wcslive.com,www.walkercountyschools.com/curryms/,01703
Walker County,064,Curry High School,0070,Walker,064,07,09,12,N,N,N,Y,Not Title 1,Rod Aaron,155 Yellow Jacket Dr,Jasper,AL,35503,35503-5655,(205) 384-3887,(205) 221-7381,curryh@wcslive.com,www.walkercountyschools.com/curryhs/,01310
Walker County,064,Dora High School,0080,Jefferson,037,07,09,12,N,N,N,Y,Not Title 1,Paige Skalnik,330 Glenn C Gant Cir,Dora,AL,35062,35062-4412,(205) 648-6863,(205) 648-4709,dorah@wcslive.com,www.walkercountyschools.com/dhs/,01311
Walker County,064,Lupton Junior High School,0130,Walker,064,07,OK,08,Y,Y,N,N,School-wide,Corey Shubert,1110 Prospect Rd,Nauvoo,AL,35578,35578-5818,(205) 384-5838,(205) 387-0434,Shubertco@wcslive.com,www.walkercountyschools.com/lupton/,01317
Walker County,064,Oakman Middle School,0160,Walker,064,07,PK,08,Y,Y,N,N,School-wide,Marta Nichols,PO Box 287,Oakman,AL,35579,35579-0287,(205) 622-3611,(205) 622-2322,oakmane@wcslive.com,www.walkercountyschools.com/oes/,01319
Walker County,064,Oakman High School,0170,Walker,064,07,09,12,N,N,N,Y,Not Title 1,Patrick Gann,PO Box 286,Oakman,AL,35579,35579-0286,(205) 622-3381,(205) 622-3542,gannp@wcslive.com,www.walkercountyschools.com/ohs/,01320
Walker County,064,Parrish Elementary School,0180,Walker,064,07,OK,06,Y,N,N,N,School-wide,Christopher Walton,PO Box 109,Parrish,AL,35580,35580-0109,(205) 686-5061,(205) 686-7998,parrishe@wcslive.com,www.walkercountyschools.com/pes/,01321
Walker County,064,Sumiton Middle School,0220,Walker,064,07,05,08,Y,Y,N,N,School-wide,Chris Stephenson,275 1st St N,Sumiton,AL,35148,35148-4312,(205) 648-2390,(205) 648-0183,sumitons@wcslive.com,www.walkercountyschools.com/sumiton/,01325
Walker County,064,Sumiton Elementary School,0225,Walker,064,07,OK,04,Y,N,N,N,School-wide,Kristy Wheeler,71 1st Street North,Sumiton,AL,35148,35148-0000,(205) 648-5656,(205) 648-5657,nonesupplied@noreply.com,https://www.walkercountyschools.com/sumitonelementary/default.asp,02377
Walker County,064,Walker County Schools 180 Program,0260,Walker,064,07,OK,12,Y,Y,Y,Y,Not Title 1,Richard Pate,1100 Viking Dr,Jasper,AL,35501,35501-4971,(205) 387-9984,(205) 387-7239,alternatives@wcslive.com,www.walkercountyschools.com/alt/,01225
Walker County,064,Valley Junior High School,0270,Walker,064,07,OK,08,Y,Y,N,N,School-wide,Joseph Claborn,155 Valley School Rd,Jasper,AL,35504,35504-6428,(205) 483-9381,(205) 483-9509,kacharost@wcslive.com,www.walkercountyschools.com/valley/,01611
